doc_id,true_member_id,true_auth_id,form_type,extracted_first_name,extracted_last_name,extracted_dob,extracted_ssn4,extracted_member_id_on_form,extracted_auth_number,provider_name,provider_npi,source_channel,sender_fax_number,quality_score,is_readable,error_type
b89a0bc5-92f3-486f-98dd-965069981709,bfe2c00e-7936-417a-9082-52cb6e6f61c0,55583654-c329-4252-ac78-0bb7c042c396,prior_auth_form,Carlos,Allen,1978-12-06,2625,bfe2c00e-7936-417a-9082-52cb6e6f61c0,AUTH-2026-000994,"Dr. Karen Moore, DO",9418551085,fax,6087083613,0.96,True,none
15fe5f50-ba62-4b8a-a2e9-dfed96c3b597,11e12774-74f5-46c3-86f9-0d98afa21c41,676b579d-f88a-47b6-b16d-866862951e66,prior_auth_form,Kimberly,Chaez,1961-08-09,,11e12774-74f5-46c3-86f9-0d98afa21c41,AUTH-2026-000938,"Dr. Hiroshi Davis, MD",2026410321,electronic,,0.09,False,name_variant
eee64077-015f-4360-9718-56fb6fe8e915,7128bcca-46fe-43ab-b96f-2a4755ef3445,a586674e-5516-43f3-b14a-e57d499c681a,imaging_report,McDonald,Susan,1965-09-29,,,AUTH-2026-002946,"Dr. Carlos Martinez, MD",7082958670,electronic,,0.87,True,swapped_names
5febe2f2-e1d8-4427-99ff-512d17294a5b,fbd189f9-dc4c-402a-bc1c-2da9c2dfa710,9abb78fa-e45d-4c00-9525-5295182c0b6a,prior_auth_form,Alexander,O'Sullivan,1990-01-17,7253,fbd189f9-dc4c-402a-bc1c-2da9c2dfa710,AUTH-2026-001353,"Dr. Ahmed Moore, MD",2500997607,upload,,0.83,True,none
42cc6da0-8ba2-425a-be66-166d64c0e8a6,88d910fb-3394-4b24-be7c-cedeee82869f,f1c3dcbb-60cb-435a-bbad-67b8f28112f1,prior_auth_form,Keisha,Cruz,1960-10-26,0423,88d910fb-3394-4b24-be7c-cedeee82869f,AUTH-2026-000268,"Dr. Susan Rodriguez, MD",1756347070,upload,,0.72,True,none
2002e297-1859-4c7f-8399-d97ab71bccc2,26647d02-5bc7-45b5-a93c-2cc867f039ed,f04d76c7-652d-49a9-90be-70e7491373c5,clinical_note,Stephen,Flores,1975-02-25,8993,,,"Dr. Robert Thompson, MD",8420218744,electronic,,0.73,True,none
7cae49d5-4036-4c84-b118-6960b1ff0881,2da34015-561b-4a4c-9f35-47353ac79ca3,88864d83-c4c6-487c-a684-8c20e586040d,imaging_report,Joshua,White,1999-05-27,1938,2da34015-561b-4a4c-9f35-47353ac79ca3,AUTH-2026-000224,"Dr. Richard Nakamura, MD",9650754449,electronic,,0.91,True,none
800c1093-754d-4fde-bb26-8955791c4411,134574e3-c3b2-4f2b-b0bd-f7f743b50803,e1a6cb54-3fc2-4c6f-a048-a4edd6ff0ddc,clinical_note,Patricia,Castillo,1949-03-05,4342,134574e3-c3b2-4f2b-b0bd-f7f743b50803,AUTH-2026-002024,"Dr. Elizabeth Nakamura, DO",4372679798,fax,2177379490,0.9,True,none
250a7fb9-6557-449f-bff4-7c69bdf73297,34d5d0d8-3ca2-4db8-b926-2331a089414b,0e9b8746-386a-4508-b5c8-d720411508c7,prior_auth_form,Lisa,Hernandez,1955-07-13,2103,34d5d0d8-3ca2-4db8-b926-2331a089414b,AUTH-2026-001381,"Dr. Ana Jones, DO",8839710218,fax,7247528854,0.79,True,none
10844c73-74e3-4eb8-ab86-6df65c30b91b,6191f943-faae-4ac4-8282-8d65ea7d81cd,6f5c8c4e-1255-4edd-ad07-80d7c8d7c493,prior_auth_form,Anne-Marie,Smith,1942-05-24,5869,6191f943-faae-4ac4-8282-8d65ea7d81cd,,"Dr. Susan Williams, MD",1116707771,electronic,,0.82,True,none
4b19ef83-52df-44ef-bf3f-2eabc15fbd06,04efb499-127a-478d-9841-85b6da769db7,44b13c1e-2faf-4d7b-95cf-cfa4987e4495,lab_result,Patrick,Price,1967-10-02,8275,04efb499-127a-478d-9841-85b6da769db7,,"Dr. Sergei Ivanov, MD",9246699748,electronic,,0.77,True,none
82099aef-8d1d-4399-bd32-bb9f9e48d1f5,10ec5b88-2fa5-4691-8fb2-44d639265c6d,ce1e4032-c2f4-4f5c-a247-fd9b4f98f611,prior_auth_form,Amanda,Bailey,1970-11-11,5154,,AUTH-2026-000203,"Dr. David Ivanov, MD",3672911638,mail,,0.84,True,none
c5a95200-e653-4937-93cc-eef586412cd3,84d49e74-e2e7-450c-91c2-3ce6ff4bc89a,efe63622-c412-48e6-bce2-827c2dd4f0b3,clinical_note,Mary,Long,1985-08-29,8486,84d49e74-e2e7-450c-91c2-3ce6ff4bc89a,,"Dr. Lisa Brown, DO",9522145859,mail,,0.79,True,none
9eb71378-7d1e-4b18-ab15-1e1cc8e9231b,16c07cdd-4ffb-463d-a06b-3bffaccc9055,2f2f94ed-3e6a-4670-bc43-9367d63d1d8b,imaging_report,Mei,Allen,1970-09-13,9384,16c07cdd-4ffb-463d-a06b-3bffaccc9055,AUTH-2026-000119,"Dr. Linda Ivanov, MD",7810109748,fax,7274457737,0.85,True,none
6c7d7b23-3117-46e5-b3e6-6f6b2d285a7a,4b9699de-4a6f-4fd9-9c64-5bece5a3c7d4,13aa3dca-7403-471d-aa44-1899169ae9de,prior_auth_form,Elizabeth,Van Der Berg,1991-06-06,9156,4b9699de-4a6f-4fd9-9c64-5bece5a3c7d4,,"Dr. David Smith, MD",7786779009,upload,,0.78,True,none
dcc09f4b-657b-45b8-aa3c-d5711d976f7e,16c07cdd-4ffb-463d-a06b-3bffaccc9055,374efdd4-1e78-4790-bdd7-bf3baa8d044d,clinical_note,Mei,Allen,1970-09-13,9384,,AUTH-2026-000034,"Dr. Christopher Martinez, MD",1582148285,fax,4576542303,0.25,False,low_quality
9314a9e9-d75e-4951-b75a-e5477f5b6577,9b66a635-302f-4977-a913-e8b14aa99bfc,260160b9-6d58-409e-bf72-4e435717957d,lab_result,Mary,Watson,1954-02-24,,9b66a635-302f-4977-a913-e8b14aa99bfc,AUTH-2026-001819,"Dr. Ahmed Kowalski, MD",4037797608,fax,9195175102,0.8,True,missing_ssn4
47c7eed6-a021-48a0-8924-422111e5bb07,4bc9d589-b397-4dc1-a15f-2e70e4158617,fa414b9e-7a43-4ff9-be6d-b91aea12949a,prior_auth_form,Fatima,Parker,1972-10-03,,4bc9d589-b397-4dc1-a15f-2e70e4158617,AUTH-2026-000703,"Dr. Susan Clark, DO",9099002425,fax,2067718342,0.84,True,transposed_dob
db8992ab-eee0-421b-acd8-a6cf50fff4d4,7c245bc7-a723-4cf5-9e42-5e47a48d6793,,imaging_report,Mary,Morris,1966-02-16,,7c245bc7-a723-4cf5-9e42-5e47a48d6793,,"Dr. Michael Anderson, MD",9516069797,fax,6925989528,0.95,True,missing_ssn4
031cf940-9296-464d-a138-8412fa8115da,e655c64d-8577-461b-b1c1-59f5574ff147,6b31e399-4763-436d-842b-3f64fc316d6d,prior_auth_form,Guadalupe,Nguyen,1948-07-05,2243,,,"Dr. Charles Gupta, MD",2842895475,electronic,,0.75,True,transposed_dob
a99f6a73-5d9b-4da6-a4ef-1e3b5bf1a39d,efce6ed0-ad81-4567-ac42-395a95caab20,1c9f81d8-88e5-4e13-9e5c-9de04d697d98,imaging_report,Thomas,Baker,1984-08-03,7657,,,"Dr. Michael Lewis, DO",1904106534,electronic,,0.94,True,none
add35a10-752d-41ce-980e-ccff7d19ed24,42113004-83dd-4be3-840f-161622cb13bb,314bffde-c6ed-463f-a0a9-661607ddcde1,clinical_note,Stephanie,Tayor,1980-01-29,2336,,AUTH-2026-000123,"Dr. Susan Moore, MD",1943200696,fax,3824837928,0.89,True,name_variant
6c4bc4b4-fdde-4a58-a268-8a0f7775d336,1c17a6ac-e1d8-4d9e-9192-b8526196e11d,8c4e6616-9a5f-4947-8c9e-a212c8582df1,clinical_note,Richard,Jones,1969-12-13,,1c17a6ac-e1d8-4d9e-9192-b8526196e11d,,"Dr. Mei Nakamura, DO",4198442139,upload,,1.0,True,missing_ssn4
d9bf1060-238e-40df-9049-a36e39d6b5d5,812b4288-9c27-4aac-91b9-5a4664e244ae,6043d415-5d6a-41af-b0dc-ff90c13919f0,prior_auth_form,Carol,Ramos,1969-10-01,9914,,AUTH-2026-001717,"Dr. Linda Williams, MD",7022468889,electronic,,0.99,True,transposed_dob
5c84e61c-fdc0-47a2-a62a-cf38bf5a9e9b,51aed821-9c80-4993-ad3f-8ffe427c61d6,ab2c1e6f-fc0e-46d3-9e73-ab33b2e402e8,lab_result,Eric,Evans,1972-02-11,,51aed821-9c80-4993-ad3f-8ffe427c61d6,,"Dr. Jennifer Ivanov, MD",4289821816,electronic,,0.77,True,none
6c676ac0-d67e-4a62-912d-d30351da6b2b,1e5e1c69-272d-4440-b887-8bc73d2a6736,1bb1824a-d953-46a2-b7e4-0ad4cc536076,prior_auth_form,Joshua,Mooore,1956-12-24,4801,,AUTH-2026-002078,"Dr. Linda Kowalski, DO",8888680076,fax,8945562086,0.78,True,name_variant
42c61642-3e92-4b61-ad00-0ac825bf3066,84cebfe5-6433-47ee-b5c6-ada2f13ed3a8,375a8b36-fcfd-43aa-83b5-56eedbeb2de0,clinical_note,Ashley,Murphy,1945-01-18,1970,,AUTH-2026-000579,"Dr. Raj Chen, MD",4774425913,electronic,,0.8,True,none
62987eae-17fd-4247-8c8c-0758ef8aeccc,2afe3c9e-4f3a-418c-89bc-b6783cb3cf9a,84dac04c-2e61-4fc6-9539-2e94f3c40499,clinical_note,Margaret,Young,1984-12-31,4092,,AUTH-2026-000114,"Dr. Elizabeth Brown, MD",5746228612,fax,9068219349,0.94,True,none
014d088f-9720-468e-8864-75fdfd2bdcf2,9432fc4d-645f-44be-908f-e62d06eda202,2319708d-6097-4c19-9b49-03c17680576a,prior_auth_form,Alejandro,McDonald,1961-02-23,1734,9432fc4d-645f-44be-908f-e62d06eda202,AUTH-2026-002011,"Dr. Sergei Brown, MD",6188049277,fax,9737016171,0.86,True,none
6c4707e3-8524-401f-a388-bac547396d30,841c74ea-10e2-420c-9993-1ff4145f5b0f,,clinical_note,Maria-Elena,Roberts,1974-05-03,4593,841c74ea-10e2-420c-9993-1ff4145f5b0f,,"Dr. Ana Smith, DO",8902999955,fax,5999628310,0.94,True,transposed_dob
c173e1e5-dc43-4295-8d4c-3ae04baa961e,07771421-13cb-4ab6-b593-e3926f642b1e,7bd6a57b-cae3-4bf1-9a0b-5d4159761170,prior_auth_form,Rafael,Hill,1965-12-27,9038,07771421-13cb-4ab6-b593-e3926f642b1e,AUTH-2026-001810,"Dr. Priya Moore, MD",4550331833,electronic,,0.82,True,none
de5580a9-a4a3-40b6-80c2-5b021239b12c,74c8c6d2-8d58-4e19-9f2f-c60ac34c946d,686dd19c-142f-498b-a35b-85eb400863c6,clinical_note,Matthew,King,1983-04-22,9472,,,"Dr. Fatima Lewis, DO",4977155716,fax,7239697462,0.88,True,none
c47402f0-e099-4622-836e-208ee1212f4e,a952bc20-463a-4bd0-b2ff-0b2ca8a9110e,,prior_auth_form,Richard,Thompson,1984-07-13,6568,,,"Dr. Thomas Anderson, MD",5066682017,upload,,0.82,True,none
74726b1e-2521-4bef-bfca-b5869276b43d,9b00e506-38e5-4e4b-85e9-ed001ba532cd,70ca3ba8-09a8-4acd-9eed-d7cc0cffce72,prior_auth_form,Aisha,Oneil,1958-04-13,9685,,,"Dr. Susan Johnson, MD",2096214881,electronic,,0.77,True,name_variant
6107dba5-45e7-4372-a878-1f63674aed93,6a149f59-7087-40aa-92fb-8bde93a8814c,98fb021a-0a5d-4d04-810c-5abe936c1726,clinical_note,Carolyn,Campbell,1984-08-24,4926,,AUTH-2026-002221,"Dr. Michael Kim, MD",4030955314,fax,8615121995,0.7,True,none
2ff3f95a-9a29-4428-af00-949dfe723b1a,78359f29-c56a-4d68-95ea-cfdfeab0d46a,415ede6c-e433-47cf-b3a7-9f8f2fce4252,discharge_summary,Joshua,Lewis,1994-08-20,2083,78359f29-c56a-4d68-95ea-cfdfeab0d46a,,"Dr. Jennifer Lewis, MD",4765175666,electronic,,0.81,True,none
ede30997-6f61-4846-8805-8194c20011fb,4fcd1e78-9b71-4337-9588-90f967d23ecc,ae312830-4b0c-4b95-b71f-a6c9472ca2b1,clinical_note,Robinson,Rebecca,1965-10-12,9528,,AUTH-2026-000734,"Dr. Karen Smith, MD",5118388394,electronic,,0.98,True,swapped_names
e8ba1f1e-dc3b-4599-adae-aa465878c51f,6fe4959e-d430-4346-957c-5a38ff699ee6,875a5622-2551-4095-a780-0984416a6d5e,clinical_note,Amanda,Parker,1972-04-23,8160,6fe4959e-d430-4346-957c-5a38ff699ee6,AUTH-2026-001677,"Dr. Mei Clark, MD",9753876667,fax,8604173131,0.78,True,none
12f90b2b-bcba-4259-865c-2e7b2b895acd,21e232af-c1b5-4cc3-a81d-c4325d8eb31e,bb378a27-ad03-4019-8932-109b391d55dc,prior_auth_form,Carol,Brooks,1955-09-08,9365,21e232af-c1b5-4cc3-a81d-c4325d8eb31e,,"Dr. Nancy Patel, MD",3115078711,electronic,,0.72,True,none
44c921ee-593b-4489-a1a6-f16b4aa05e66,d09bdac6-4d36-47ed-89c5-d4b070d4af24,b9a2ebee-ae92-451b-b9bb-94edfe6ac3bc,lab_result,Michelle,Cox,1977-06-09,7519,d09bdac6-4d36-47ed-89c5-d4b070d4af24,AUTH-2026-000213,"Dr. Sergei Gupta, MD",3260679659,upload,,0.12,False,low_quality
4dee85dd-f053-4dc5-95af-80707d7b6bc3,bec784d0-6fe8-4b69-aaa8-5bd5339708a3,f500c569-d0ff-4b63-8fae-985c63802a0c,lab_result,Justin,MacDonald,1958-17-04,9371,bec784d0-6fe8-4b69-aaa8-5bd5339708a3,,"Dr. Thomas Chen, MD",4653625265,electronic,,0.84,True,transposed_dob
34fd476c-1ed3-4ce8-908d-43e7ce66f7f5,b5b719b9-e2d3-46c4-87f8-ebe9e91dafe2,4331db43-e212-4e85-94ed-f9498720293a,prior_auth_form,Margaret,Roberts,1974-09-25,4091,b5b719b9-e2d3-46c4-87f8-ebe9e91dafe2,AUTH-2026-002737,"Dr. Charles Clark, MD",4008825340,upload,,0.85,True,none
4da0edd4-462a-4bc8-865d-18d2c74b75e8,f609746f-734a-4d7a-b8c2-d87ac9cdc2f3,ef0b273e-2fec-41a7-aa42-ff410f985f1e,clinical_note,Larry,Cook,1982-07-19,0430,,AUTH-2026-000052,"Dr. Maria Kowalski, MD",7860052533,fax,2282362969,0.75,True,none
453694c4-36a6-462f-a777-6c1e2530d0c3,614f8a29-a13c-475a-9685-37334c8810ac,60db66b5-8979-4a71-bfd0-b7fda16015ac,discharge_summary,Rosa,O'Sullivan,1961-05-30,8706,614f8a29-a13c-475a-9685-37334c8810ac,,"Dr. Sergei Chen, MD",9187492828,electronic,,0.75,True,none
ecd9869c-dcf1-4ba2-ae6d-92ef1d8a2c67,257b1318-4fa4-4dec-887e-e3548ccadccf,c9bd90d4-1ed3-4f1c-8f83-bf889391109c,prior_auth_form,Jin,Lopez,1962-01-05,2885,257b1318-4fa4-4dec-887e-e3548ccadccf,AUTH-2026-000630,"Dr. Sergei Lewis, MD",4104292484,electronic,,0.75,True,none
58c7c982-d5a0-409f-8110-a16326c317c3,ae1ce65f-6e3c-4c80-bf6b-8fb9a512c3ec,76b51c5c-def6-4b61-aba6-a4c52b494f41,clinical_note,Helen,Long,1962-09-20,5507,ae1ce65f-6e3c-4c80-bf6b-8fb9a512c3ec,AUTH-2026-000156,"Dr. William Tanaka, MD",8576744440,fax,8588527890,0.86,True,name_variant
1bf5bfd5-17aa-4b70-8c1e-9670d18f51bb,832a20db-0fe0-439a-8d76-d1547aca8b4a,,prior_auth_form,Mary-Jo,Lee,1972-07-04,9100,,,"Dr. Thomas Harris, MD",4600815793,electronic,,0.82,True,none
c15aa2af-afdd-470e-b2b3-2f09031a69bc,c16ccbfd-2423-48ac-a7a8-217e8a4f5813,7415164d-5894-457b-92cf-fe8c9b6de74c,clinical_note,Andrew,Flores,1950-02-02,2378,,AUTH-2026-002933,"Dr. Charles Kim, MD",6235708199,mail,,0.75,True,none
916cfa8a-4774-45c8-9a07-722a010906f8,3b7089f6-d670-4205-bccc-65fa2486f79e,df4dfd14-cb5a-4649-bd45-cecb4dc1dada,prior_auth_form,Hiroshi,Rodriguez,1981-21-12,2845,3b7089f6-d670-4205-bccc-65fa2486f79e,AUTH-2026-002870,"Dr. Linda Kim, DO",4140247328,upload,,0.85,True,transposed_dob
b2f845bb-94b9-4710-b4da-17e6d49bbb33,4dcd5971-df2d-4e0c-8c28-2f515fc626dc,caf47b47-f3b3-4b2f-95c5-b005bee83e8d,imaging_report,Helen,Alvarez,1996-11-11,6168,4dcd5971-df2d-4e0c-8c28-2f515fc626dc,,"Dr. Raj Martinez, MD",1008661237,electronic,,0.78,True,none
e217ae3e-9570-44f3-8aff-2dfd6e62d7f2,d6d65658-130d-4d77-b022-9ae768ce8209,c695ea7a-24fd-4393-812a-5935c9bb5b00,clinical_note,Jacob,Chavez,1971-11-02,,d6d65658-130d-4d77-b022-9ae768ce8209,AUTH-2026-001936,"Dr. Sarah Gupta, MD",7746557406,fax,5367172448,0.76,True,missing_ssn4
c90964c8-cbdb-4f22-b362-1d76b61407b4,c602ad49-30ab-4175-8195-b9b443267a51,992cb389-7631-495a-9a64-6cea366cd636,clinical_note,Jerry,Hill,1963-10-25,3650,c602ad49-30ab-4175-8195-b9b443267a51,AUTH-2026-000490,"Dr. Ana Rodriguez, MD",1151514270,fax,7304731934,0.76,True,none
92614491-a7a4-4a03-b4a4-b30550810865,3181b688-ed6a-4e1f-8fec-e364b4c16cae,cbbf61d7-cf34-47f0-b373-a96b19c99148,prior_auth_form,Maria-Elena,Torres,1980-06-17,1956,3181b688-ed6a-4e1f-8fec-e364b4c16cae,,"Dr. Hiroshi Singh, MD",1864938887,mail,,0.85,True,none
488ce250-1424-469d-8c6f-97cfbb705d8d,9b00e506-38e5-4e4b-85e9-ed001ba532cd,a63dc3c4-7cad-4648-a887-e12a3e2f1794,prior_auth_form,Aisha,O'Neill,1958-04-13,9685,,AUTH-2026-001996,"Dr. Patricia Thompson, DO",2949409904,electronic,,0.75,True,none
e79f9111-87b3-4735-a98d-d7b1460ef71e,0b851852-91a6-41b3-a3e9-59799269950e,b5dbe4b6-c031-4bb8-8742-e7b57f49e74d,prior_auth_form,Betty-Lou,Morgan,1977-08-11,4640,,,"Dr. Ahmed Park, DO",6932034824,electronic,,0.71,True,none
8d7ac352-086d-4089-9bfd-44b6f8930d9b,28c670b2-3318-4873-a3d9-29c3de9cbd8e,656b8795-f439-4723-926f-74adf5fb53c4,prior_auth_form,Carlos,Hughes,1963-11-17,3454,,AUTH-2026-000260,"Dr. Jennifer Smith, DO",2535872205,electronic,,0.98,True,none
67abc2be-af58-4f92-ae44-b009c3d849de,c5a0ce91-91e7-4bc3-a3a7-5b57608fc71d,4c44ea7c-fd21-4633-a99c-618659a952f2,clinical_note,Mark,Baker,1962-02-08,7915,c5a0ce91-91e7-4bc3-a3a7-5b57608fc71d,AUTH-2026-000890,"Dr. Ahmed Shah, DO",4614591668,fax,3414422813,0.9,True,none
c4550194-f296-44a7-9a4e-b03b92a21968,190dc0cb-c202-488f-85cb-34ad28ff4fe4,,prior_auth_form,Angela,Roberts,1991-07-22,6512,190dc0cb-c202-488f-85cb-34ad28ff4fe4,,"Dr. David Clark, MD",7570394105,fax,2189657065,0.98,True,none
7ba0e573-f273-4d21-9d22-57f0799adacc,e45661b5-6f1c-499f-b1ac-c080bb5807fb,,clinical_note,Linda,Cook,1970-06-22,8776,e45661b5-6f1c-499f-b1ac-c080bb5807fb,,"Dr. Lisa Kim, MD",9775596106,electronic,,0.73,True,name_variant
2645d8bb-7e8b-4a34-9ad3-535ff487e33d,bf3e02a0-0d11-42d1-bdd6-821265da0cdc,7d38b6b0-4e7a-4baf-8a51-96fe7dce2f13,prior_auth_form,Rachel,Sanders,2024-12-17,2932,bf3e02a0-0d11-42d1-bdd6-821265da0cdc,AUTH-2026-000385,"Dr. Patricia Davis, MD",8425140298,fax,9327219180,0.83,True,none
a1a3b993-d7ec-4dce-bf22-75c229b8ba76,42113004-83dd-4be3-840f-161622cb13bb,26b66ed9-edb6-4d09-97b0-ce13d4faaaef,prior_auth_form,Stephanie,Taylor,1980-01-29,2336,42113004-83dd-4be3-840f-161622cb13bb,AUTH-2026-000537,"Dr. Richard Davis, MD",2723476049,fax,8026009531,0.86,True,none
9e87462a-4cf5-4e50-9f0c-457c2939fbea,4395cfd8-964d-49a3-a72e-405ed228321d,,imaging_report,Barbara,Cox,1968-01-16,,,,"Dr. Mei Lee, MD",5813233039,fax,3918898016,0.85,True,none
e26bd706-3613-4d9d-b49e-a8cfb439f0e5,9c1ddd13-04f4-4cab-a8d1-ae5078df247d,519ce86e-0747-435f-900e-170364309a70,clinical_note,Emma,Campbell,1983-03-12,,9c1ddd13-04f4-4cab-a8d1-ae5078df247d,AUTH-2026-002144,"Dr. Mei Wilson, DO",7410901260,fax,3278229531,1.0,True,none
03db6aba-355d-481c-b001-d55ebb918291,d5f8643c-4980-4f40-a0f4-6e186e74bfe1,5488fb15-4425-444f-9b31-351a6862a93b,prior_auth_form,Jasmine,O'Sullivan,1955-07-16,3593,d5f8643c-4980-4f40-a0f4-6e186e74bfe1,,"Dr. Mei Martinez, MD",1232293617,electronic,,0.81,True,none
563b995b-ff1f-4977-b568-e769a7c051db,af7c86c4-2233-4a47-adcc-645f75935fbe,2cfc3289-3ee9-4525-aea0-84dbe8f8b90f,clinical_note,Wei,Miller,2000-06-18,,af7c86c4-2233-4a47-adcc-645f75935fbe,,"Dr. Joseph Kowalski, MD",8574626241,fax,7426831811,0.83,True,missing_ssn4
c410c3f9-5820-4d75-bf7c-355789beb167,63488665-975d-4daa-85ca-1fa29b824665,,clinical_note,O'Malley,Nancy,1980-12-24,0757,63488665-975d-4daa-85ca-1fa29b824665,,"Dr. David Smith, DO",4395616129,upload,,0.83,True,swapped_names
25539d69-b848-45d6-baa2-9b0ac6138d50,686bb599-cfe0-440f-b43c-9277ba0dec84,8cf1eda6-071f-4e12-95e3-05ffdf2bc3be,lab_result,Guadalupe,Green,1979-06-19,1035,,AUTH-2026-000826,"Dr. Carlos Ivanov, MD",8571211387,fax,3619425904,0.9,True,none
282883ff-b90e-43ff-81cc-f8a565d213e1,e2ed0205-c7ae-44d5-8940-d8dab614fc94,9ffca0c2-5731-4244-80a9-46122bc3594a,prior_auth_form,Joseph,Hall,1972-08-16,6518,e2ed0205-c7ae-44d5-8940-d8dab614fc94,AUTH-2026-001137,"Dr. James Lewis, MD",2783763856,upload,,0.89,True,none
6d96f543-0d4f-4b88-b6ae-78ca237a541b,bfe2c00e-7936-417a-9082-52cb6e6f61c0,923c08dd-c57d-4885-b794-74824c2c714c,imaging_report,Carlos,Allen,1978-12-06,2625,,AUTH-2026-001460,"Dr. Susan Kim, MD",3608697434,electronic,,0.77,True,none
cfbfdf3f-d4b8-4974-afb2-5cb2c1a3794d,038aeac1-ad29-4505-85b5-8e80c71cd03b,f65b17df-3da7-41e9-8ad3-cd77b7ea3ee4,lab_result,Juan,Davis,1978-04-04,,038aeac1-ad29-4505-85b5-8e80c71cd03b,,"Dr. Sarah Tanaka, MD",8942530256,fax,4356774516,0.8,True,missing_ssn4
95593e4d-e7a9-48a6-914e-226e29959e39,a1fbefeb-7c8d-4c45-8aa0-b24fcff6be6e,7da370a1-215c-41c7-861a-26e57c707d45,prior_auth_form,Nicole,Murphy,1956-11-30,2424,a1fbefeb-7c8d-4c45-8aa0-b24fcff6be6e,AUTH-2026-002358,"Dr. Michael Chen, MD",4932940155,electronic,,0.86,True,none
64551bab-811e-4cb0-848d-55f525026b62,b8bc0bcd-e393-4fc9-9c99-b2c5d11515eb,,prior_auth_form,Edward,Ward,1990-06-14,8666,,,"Dr. Lisa Johnson, MD",2891932076,electronic,,0.84,True,none
818a4cb6-4627-4af3-947b-057e78a63570,1878efcf-07e0-4565-aacf-67512938ac3e,e70d4522-2a99-47df-adde-dfd68b733c2b,prior_auth_form,Alejandro,Cook,1958-05-27,,1878efcf-07e0-4565-aacf-67512938ac3e,AUTH-2026-000992,"Dr. Priya Nakamura, MD",8061902193,fax,3475549371,0.88,True,missing_ssn4
f0a3995d-dbf3-4d3c-b1bf-4d1bb2e80ddd,98dbef82-0999-459b-87c9-638e11f347d0,,clinical_note,Hiroshi,Reed,1985-08-27,8970,98dbef82-0999-459b-87c9-638e11f347d0,,"Dr. Robert White, DO",3842576217,fax,7895634867,0.16,False,low_quality
d7379fc8-5961-449b-af93-69ac4cf266b6,4b7773bd-f1df-4d98-b65a-d9530177ab44,,prior_auth_form,Jeffrey,Alvarez,1978-04-23,7863,4b7773bd-f1df-4d98-b65a-d9530177ab44,,"Dr. Ana Johnson, MD",7947659641,electronic,,0.84,True,none
b5acc8a2-a24d-4fba-972a-7a258845858b,a1f62628-0064-406c-bac1-5958f85aa6e6,b7eec35b-7bb3-4810-beab-38367344b01a,clinical_note,Ryan,Ramos,1997-02-22,2148,,AUTH-2026-002281,"Dr. Thomas Lee, MD",5884442476,fax,3294697515,0.92,True,none
5264d8df-2cca-4f2e-831f-3f4bd333cd94,a50bcad4-606f-4eac-8137-6345d1ddd462,3be90f1a-e1e1-4a04-ab2b-f0e66712fb90,clinical_note,Alejandro,Torres,1967-02-02,0277,a50bcad4-606f-4eac-8137-6345d1ddd462,AUTH-2026-002648,"Dr. Robert Muller, MD",4973636917,fax,6968235669,0.88,True,none
cdcb0bc7-cc71-4717-a7b6-cd5c28afedab,2652389e-2e51-48c0-add7-88b45533d137,23e8eb73-dd48-4352-96e5-bfde7bea88ce,prior_auth_form,Steven,Garcia,1977-06-12,0268,2652389e-2e51-48c0-add7-88b45533d137,AUTH-2026-002823,"Dr. Karen Thompson, MD",5029265638,fax,6189791994,0.85,True,none
96fabb69-dc05-4f6b-8be7-4f3700f2a347,61fc5e94-b8b6-4f76-9b56-18e72936c50b,e69f15d0-da7c-4c78-b797-806c51054bc4,clinical_note,Sandra,Davis,1971-01-13,8525,61fc5e94-b8b6-4f76-9b56-18e72936c50b,AUTH-2026-001890,"Dr. Raj Patel, MD",3434415174,fax,2599892622,0.92,True,none
6a5090a0-70b0-407a-b2d5-46ca284c51fd,2d020f3b-aefe-4a9b-9124-1e9c0c4a86e8,3209497e-c39b-4a0c-8ce8-4e297f5dcf07,prior_auth_form,Dennis,Reed,1960-09-10,4414,2d020f3b-aefe-4a9b-9124-1e9c0c4a86e8,,"Dr. Fatima Clark, MD",1661982875,electronic,,0.59,True,name_variant
0ddc124c-e308-4469-927f-7eb7891ff6cd,7ac752b8-c9c6-41c2-be9b-b29ebfefb06f,15a832c6-3044-45a7-9fdc-ff31df86b938,clinical_note,Ronald,Lee,2001-03-12,2644,7ac752b8-c9c6-41c2-be9b-b29ebfefb06f,AUTH-2026-002285,"Dr. Patricia Kim, MD",7917872081,electronic,,0.91,True,transposed_dob
57ac42ce-4682-472c-95f7-82c434facd81,3a5ae219-efdb-43b4-9a5b-6103261562c3,b35eb15b-1051-4bd4-9d54-75de305f6c31,prior_auth_form,Yuki,Hughes,1972-01-12,9010,,,"Dr. Karen Muller, MD",1422111633,fax,6315064515,0.85,True,none
7a61d4e2-e929-41e6-8d14-d360350b0ea5,1c909bd3-e727-4c2d-9b7e-7e70b54de160,d47f26ea-b2ee-4a48-bacc-c6060726dfe9,clinical_note,Patricia,Gray,1988-06-09,5924,1c909bd3-e727-4c2d-9b7e-7e70b54de160,AUTH-2026-002190,"Dr. Priya Martinez, MD",1862274520,fax,3077659981,0.73,True,none
